date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:20%20GMT	http://malisper.me/?p=1520	malisper.me/index6cf2.html	(from http://malisper.me/2016/06/11/building-fizzbuzz-fractran-bottom/)
13:23:20	2542/2542	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202016%2017:23:19%20GMT	http://malisper.me/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmalisper.me%2F2015%2F08%2F05%2Fdebugging-lisp-part-4-restarts%2F&format=xml	malisper.me/wp-json/oembed/1.0/embed75bb	(from http://malisper.me/2015/08/05/debugging-lisp-part-4-restarts/)
13:23:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202016%2017:23:20%20GMT	http://malisper.me/?p=1106	malisper.me/index7681.html	(from http://malisper.me/2015/11/24/loops-lisp-part-1-goto/)
13:23:21	5621/5621	---MCZ	200	added ('OK')	application/rss+xml	etag:%22d3ef172aed7ecfe47c3333e2709d1d29-gzip%22	http://malisper.me/2015/11/24/loops-lisp-part-1-goto/feed/	malisper.me/2015/11/24/loops-lisp-part-1-goto/feed/index.html	(from http://malisper.me/2015/11/24/loops-lisp-part-1-goto/)
13:23:21	33107/33107	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:20%20GMT	http://malisper.me/2015/11/24/loops-lisp-part-1-goto/?replytocom=1781	malisper.me/2015/11/24/loops-lisp-part-1-goto/index30f5.html	(from http://malisper.me/2015/11/24/loops-lisp-part-1-goto/)
13:23:23	33104/33104	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:21%20GMT	http://malisper.me/2015/11/24/loops-lisp-part-1-goto/?replytocom=1784	malisper.me/2015/11/24/loops-lisp-part-1-goto/index9e05.html	(from http://malisper.me/2015/11/24/loops-lisp-part-1-goto/)
13:23:23	33106/33106	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:21%20GMT	http://malisper.me/2015/11/24/loops-lisp-part-1-goto/?replytocom=1814	malisper.me/2015/11/24/loops-lisp-part-1-goto/indexca54.html	(from http://malisper.me/2015/11/24/loops-lisp-part-1-goto/)
13:23:24	33101/33101	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:22%20GMT	http://malisper.me/2015/11/24/loops-lisp-part-1-goto/?replytocom=1817	malisper.me/2015/11/24/loops-lisp-part-1-goto/indexf304.html	(from http://malisper.me/2015/11/24/loops-lisp-part-1-goto/)
13:23:24	1059581/1059581	---M--	200	added ('OK')	image/gif	etag:%22102afd-51a3a344e668c%22	http://malisper.me/wp-content/uploads/2015/07/ezgif.com-crop-3.gif	malisper.me/wp-content/uploads/2015/07/ezgif.com-crop-3.gif	(from http://malisper.me/page/2/)
13:23:24	33114/33114	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2017:23:23%20GMT	http://malisper.me/2015/11/24/loops-lisp-part-1-goto/?replytocom=2018	malisper.me/2015/11/24/loops-lisp-part-1-goto/indexd6f9.html	(from http://malisper.me/2015/11/24/loops-lisp-part-1-goto/)
