date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:24	28674/28674	---M--	200	added ('OK')	image/png	etag:%227002-4c647123fee80%22	http://learnyousomeerlang.com/static/img/squid-red-panda.png	learnyousomeerlang.com/static/img/squid-red-panda.png	(from http://learnyousomeerlang.com/dialyzer)
13:58:24	14344/14344	---M--	200	added ('OK')	image/png	etag:%223808-4f69eb5c9a780%22	http://learnyousomeerlang.com/static/img/bee.png	learnyousomeerlang.com/static/img/bee.png	(from http://learnyousomeerlang.com/maps)
13:58:24	13939/13939	---M--	200	added ('OK')	image/png	etag:%223673-4f69eb652fbc0%22	http://learnyousomeerlang.com/static/img/corgi.png	learnyousomeerlang.com/static/img/corgi.png	(from http://learnyousomeerlang.com/maps)
13:58:24	4019/4019	---M--	200	added ('OK')	image/png	etag:%22fb3-4f69eb7fe3ac0%22	http://learnyousomeerlang.com/static/img/scale.png	learnyousomeerlang.com/static/img/scale.png	(from http://learnyousomeerlang.com/maps)
13:58:24	10459/10459	---M--	200	added ('OK')	image/png	etag:%2228db-4f69eb774e680%22	http://learnyousomeerlang.com/static/img/mexican-standoff.png	learnyousomeerlang.com/static/img/mexican-standoff.png	(from http://learnyousomeerlang.com/maps)
13:58:25	3588/3588	---M--	200	added ('OK')	image/png	etag:%22e04-51956a88a434e%22	http://learnyousomeerlang.com/static/img/clock-os.png	learnyousomeerlang.com/static/img/clock-os.png	(from http://learnyousomeerlang.com/time)
13:58:25	3260/3260	---M--	200	added ('OK')	image/png	etag:%22cbc-51956a8915ba4%22	http://learnyousomeerlang.com/static/img/clock-vm.png	learnyousomeerlang.com/static/img/clock-vm.png	(from http://learnyousomeerlang.com/time)
13:58:26	6630/6630	---M--	200	added ('OK')	image/png	etag:%2219e6-51956a88dcfd9%22	http://learnyousomeerlang.com/static/img/clock-uncorrected.png	learnyousomeerlang.com/static/img/clock-uncorrected.png	(from http://learnyousomeerlang.com/time)
13:58:26	9254/9254	---M--	200	added ('OK')	image/png	etag:%222426-51956a88326ac%22	http://learnyousomeerlang.com/static/img/clock-corrected.png	learnyousomeerlang.com/static/img/clock-corrected.png	(from http://learnyousomeerlang.com/time)
13:58:27	16772/16772	---M--	200	added ('OK')	image/png	etag:%224184-51956a8f6596c%22	http://learnyousomeerlang.com/static/img/hook.png	learnyousomeerlang.com/static/img/hook.png	(from http://learnyousomeerlang.com/time)
13:58:27	8595/8595	---M--	200	added ('OK')	image/png	etag:%222193-51956a886b57b%22	http://learnyousomeerlang.com/static/img/clock-melt.png	learnyousomeerlang.com/static/img/clock-melt.png	(from http://learnyousomeerlang.com/time)
13:58:28	17222/17222	---M--	200	added ('OK')	image/png	etag:%224346-51956a87f8cef%22	http://learnyousomeerlang.com/static/img/clock-compare.png	learnyousomeerlang.com/static/img/clock-compare.png	(from http://learnyousomeerlang.com/time)
13:58:28	9005/9005	---M--	200	added ('OK')	image/png	etag:%22232d-4c647111e03c0%22	http://learnyousomeerlang.com/static/img/main-title.png	learnyousomeerlang.com/static/img/main-title.png	(from http://learnyousomeerlang.com/static/css/screen.css?v3)
13:58:28	2887/2887	---M--	200	added ('OK')	image/jpeg	etag:%22b47-4c647114bca80%22	http://learnyousomeerlang.com/static/img/note-background.jpg	learnyousomeerlang.com/static/img/note-background.jpg	(from http://learnyousomeerlang.com/static/css/screen.css?v3)
13:58:29	3268/3268	---M--	200	added ('OK')	image/jpeg	etag:%22cc4-4c64710ff7f40%22	http://learnyousomeerlang.com/static/img/koolaid-background.jpg	learnyousomeerlang.com/static/img/koolaid-background.jpg	(from http://learnyousomeerlang.com/static/css/screen.css?v3)
13:58:29	2526/2526	---M--	200	added ('OK')	image/jpeg	etag:%229de-4c64712aabe40%22	http://learnyousomeerlang.com/static/img/update-background.jpg	learnyousomeerlang.com/static/img/update-background.jpg	(from http://learnyousomeerlang.com/static/css/screen.css?v3)
13:58:29	615/615	---M--	200	added ('OK')	image/png	etag:%22267-49023168654c0%22	http://learnyousomeerlang.com/static/css/sh/magnifier.png	learnyousomeerlang.com/static/css/sh/magnifier.png	(from http://learnyousomeerlang.com/static/css/sh/shCore.css)
13:58:30	603/603	---M--	200	added ('OK')	image/png	etag:%2225b-4902316959700%22	http://learnyousomeerlang.com/static/css/sh/page_white_code.png	learnyousomeerlang.com/static/css/sh/page_white_code.png	(from http://learnyousomeerlang.com/static/css/sh/shCore.css)
13:58:30	731/731	---M--	200	added ('OK')	image/png	etag:%222db-4902316a4d940%22	http://learnyousomeerlang.com/static/css/sh/printer.png	learnyousomeerlang.com/static/css/sh/printer.png	(from http://learnyousomeerlang.com/static/css/sh/shCore.css)
13:58:30	786/786	---M--	200	added ('OK')	image/png	etag:%22312-4902316771280%22	http://learnyousomeerlang.com/static/css/sh/help.png	learnyousomeerlang.com/static/css/sh/help.png	(from http://learnyousomeerlang.com/static/css/sh/shCore.css)
13:58:32	11545/11545	---M--	200	added ('OK')	image/png	etag:%222d19-4c6470f173740%22	http://learnyousomeerlang.com/static/img/cacti-laser.png	learnyousomeerlang.com/static/img/cacti-laser.png	(from http://learnyousomeerlang.com/the-hitchhikers-guide-to-concurrency)
13:58:34	9089/9089	---M--	200	added ('OK')	image/png	etag:%222381-4c6470f07f500%22	http://learnyousomeerlang.com/static/img/brotocol.png	learnyousomeerlang.com/static/img/brotocol.png	(from http://learnyousomeerlang.com/buckets-of-sockets)
13:58:36	68369/68369	---M--	200	added ('OK')	image/jpeg	etag:%2210b11-4c64710c27640%22	http://learnyousomeerlang.com/static/img/grass-bottom.jpg	learnyousomeerlang.com/static/img/grass-bottom.jpg	(from http://learnyousomeerlang.com/static/css/screen.css?v3)
13:58:40	121034/121034	---M--	200	added ('OK')	image/jpeg	etag:%221d8ca-4c64710c27640%22	http://learnyousomeerlang.com/static/img/grass-top.jpg	learnyousomeerlang.com/static/img/grass-top.jpg	(from http://learnyousomeerlang.com/static/css/screen.css?v3)
13:58:41	112086/112086	---M--	200	added ('OK')	image/png	etag:%221b5d6-4c647123fee80%22	http://learnyousomeerlang.com/static/img/squid-concurrency.png	learnyousomeerlang.com/static/img/squid-concurrency.png	(from http://learnyousomeerlang.com/a-short-visit-to-common-data-structures)
