date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:01:14	62033/62033	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2018:01:12%20GMT	http://learnyouahaskell.com/higher-order-functions/	learnyouahaskell.com/higher-order-functions/index.html	(from http://learnyouahaskell.com/functionally-solving-problems)
14:01:14	125529/125529	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202016%2018:01:08%20GMT	http://learnyouahaskell.com/for-a-few-monads-more	learnyouahaskell.com/for-a-few-monads-more.html	(from http://learnyouahaskell.com/chapters)
14:01:14	2280/2280	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Sep%202016%2018:01:13%20GMT	http://learnyouahaskell.com/folds	learnyouahaskell.com/folds	(from http://learnyouahaskell.com/for-a-few-monads-more)
14:01:15	2280/2280	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Sep%202016%2018:01:14%20GMT	http://learnyouahaskell.com/reverse-polish-notation-calculator	learnyouahaskell.com/reverse-polish-notation-calculator	(from http://learnyouahaskell.com/for-a-few-monads-more)
14:01:15	9176/9176	---M--	200	added ('OK')	image/png	etag:%2223d8-49429eb5aa980%22	http://learnyouahaskell.com/60sdude.png	learnyouahaskell.com/60sdude.png	(from http://learnyouahaskell.com/zippers)
14:01:16	7511/7511	---M--	200	added ('OK')	image/png	etag:%221d57-49429eab2d0c0%22	http://learnyouahaskell.com/bread.png	learnyouahaskell.com/bread.png	(from http://learnyouahaskell.com/zippers)
14:01:17	10962/10962	---M--	200	added ('OK')	image/png	etag:%222ad2-49429eb2ce2c0%22	http://learnyouahaskell.com/almostzipper.png	learnyouahaskell.com/almostzipper.png	(from http://learnyouahaskell.com/zippers)
14:01:17	23617/23617	---M--	200	added ('OK')	image/png	etag:%225c41-49429ea38bec0%22	http://learnyouahaskell.com/pollywantsa.png	learnyouahaskell.com/pollywantsa.png	(from http://learnyouahaskell.com/zippers)
14:01:18	13127/13127	---M--	200	added ('OK')	image/png	etag:%223347-49429eb0e5e40%22	http://learnyouahaskell.com/asstronaut.png	learnyouahaskell.com/asstronaut.png	(from http://learnyouahaskell.com/zippers)
14:01:18	8297/8297	---M--	200	added ('OK')	image/png	etag:%222069-49429ea850a00%22	http://learnyouahaskell.com/picard.png	learnyouahaskell.com/picard.png	(from http://learnyouahaskell.com/zippers)
14:01:18	4819/4819	---M--	200	added ('OK')	image/png	etag:%2212d3-49429ea944c40%22	http://learnyouahaskell.com/cool.png	learnyouahaskell.com/cool.png	(from http://learnyouahaskell.com/zippers)
14:01:18	9651/9651	---M--	200	added ('OK')	image/png	etag:%2225b3-49429e9cdef00%22	http://learnyouahaskell.com/spongedisk.png	learnyouahaskell.com/spongedisk.png	(from http://learnyouahaskell.com/zippers)
14:01:19	12372/12372	---M--	200	added ('OK')	image/png	etag:%223054-49429ead15540%22	http://learnyouahaskell.com/bigtree.png	learnyouahaskell.com/bigtree.png	(from http://learnyouahaskell.com/zippers)
